ID,Marker,Stage,Tissue,RepID,Info,DataAuthor
ENCFF912SOJ,H3K4me3,E16.5,Liver,2,ExpAcc:ENCSR252GKD md5sum:35c9cb644dd8e42ed0b67f2a012b4d2b URL:https://www.encodeproject.org/files/ENCFF912SOJ/@@download/ENCFF912SOJ.bam genomeversion:mm10,renlab
ENCFF348GUB,H3K4me3,E16.5,Liver,1,ExpAcc:ENCSR252GKD md5sum:5c407f0332059c4182e07fc9dff5c6df URL:https://www.encodeproject.org/files/ENCFF348GUB/@@download/ENCFF348GUB.bam genomeversion:mm10,renlab
ENCFF059LYZ,H3K4me1,E13.5,Liver,2,ExpAcc:ENCSR045NOD md5sum:2695ba3aa6c2124662eda312af349ea7 URL:https://www.encodeproject.org/files/ENCFF059LYZ/@@download/ENCFF059LYZ.bam genomeversion:mm10,renlab
ENCFF186WHZ,H3K4me1,E13.5,Liver,1,ExpAcc:ENCSR045NOD md5sum:b2aaf285a9a4c45c0853d4e3eb5a7644 URL:https://www.encodeproject.org/files/ENCFF186WHZ/@@download/ENCFF186WHZ.bam genomeversion:mm10,renlab
ENCFF976LCF,H3K4me2,E14.5,Forebrain,1,ExpAcc:ENCSR264TXI md5sum:52e157c717d49e62df0e9b232f9d41ae URL:https://www.encodeproject.org/files/ENCFF976LCF/@@download/ENCFF976LCF.bam genomeversion:mm10,renlab
ENCFF819DGL,H3K4me2,E14.5,Forebrain,2,ExpAcc:ENCSR264TXI md5sum:42d481a9f02efe204f1043db669cb78e URL:https://www.encodeproject.org/files/ENCFF819DGL/@@download/ENCFF819DGL.bam genomeversion:mm10,renlab
ENCFF608CRU,H3K27me3,E14.5,Heart,2,ExpAcc:ENCSR357OED md5sum:43abf71f3ae8fe1e26bb891c47e17864 URL:https://www.encodeproject.org/files/ENCFF608CRU/@@download/ENCFF608CRU.bam genomeversion:mm10,renlab
ENCFF483IGD,H3K27me3,E14.5,Heart,1,ExpAcc:ENCSR357OED md5sum:e92ad4143a4cc921d4200982ea9cf4c4 URL:https://www.encodeproject.org/files/ENCFF483IGD/@@download/ENCFF483IGD.bam genomeversion:mm10,renlab
ENCFF419UMI,H3K4me1,P0,Hindbrain,1,ExpAcc:ENCSR617VBE md5sum:46896935f51215cbf3511e4bd022f20e URL:https://www.encodeproject.org/files/ENCFF419UMI/@@download/ENCFF419UMI.bam genomeversion:mm10,renlab
ENCFF286HRJ,H3K4me1,P0,Hindbrain,2,ExpAcc:ENCSR617VBE md5sum:bc03bb7f57806078c60d00347ffa41ab URL:https://www.encodeproject.org/files/ENCFF286HRJ/@@download/ENCFF286HRJ.bam genomeversion:mm10,renlab
ENCFF567DRW,H3K4me2,E13.5,Forebrain,1,ExpAcc:ENCSR044SUW md5sum:ded3c6848d6d6d539cfcc74e8cd4c7a5 URL:https://www.encodeproject.org/files/ENCFF567DRW/@@download/ENCFF567DRW.bam genomeversion:mm10,renlab
ENCFF594EIM,H3K4me2,E13.5,Forebrain,2,ExpAcc:ENCSR044SUW md5sum:cfa3d154e7ef867b4189ad1bec86be9f URL:https://www.encodeproject.org/files/ENCFF594EIM/@@download/ENCFF594EIM.bam genomeversion:mm10,renlab
ENCFF212NBY,H3K27me3,E15.5,Hindbrain,2,ExpAcc:ENCSR259KYK md5sum:45a868185dc29b855760422afa9eceeb URL:https://www.encodeproject.org/files/ENCFF212NBY/@@download/ENCFF212NBY.bam genomeversion:mm10,renlab
ENCFF874JVU,H3K27me3,E15.5,Hindbrain,1,ExpAcc:ENCSR259KYK md5sum:72e04e2b64e31dbb80adfaf5ddc29824 URL:https://www.encodeproject.org/files/ENCFF874JVU/@@download/ENCFF874JVU.bam genomeversion:mm10,renlab
ENCFF670YFF,H3K27me3,E14.5,Cranio-facial,1,ExpAcc:ENCSR457HDY md5sum:1648b34b9ebb44fb9bd14bc37e73fd62 URL:https://www.encodeproject.org/files/ENCFF670YFF/@@download/ENCFF670YFF.bam genomeversion:mm10,renlab
ENCFF162BUQ,H3K27me3,E14.5,Cranio-facial,2,ExpAcc:ENCSR457HDY md5sum:5db15664e78a1dda3ea231f235a2bfca URL:https://www.encodeproject.org/files/ENCFF162BUQ/@@download/ENCFF162BUQ.bam genomeversion:mm10,renlab
ENCFF149BFU,H3K27me3,E15.5,Limb,1,ExpAcc:ENCSR231CHC md5sum:d82cf645a9be9d72a249dba504d3db38 URL:https://www.encodeproject.org/files/ENCFF149BFU/@@download/ENCFF149BFU.bam genomeversion:mm10,renlab
ENCFF768ZMA,H3K27me3,E15.5,Limb,2,ExpAcc:ENCSR231CHC md5sum:34629368d965023f0b0ed7ac88be3762 URL:https://www.encodeproject.org/files/ENCFF768ZMA/@@download/ENCFF768ZMA.bam genomeversion:mm10,renlab
ENCFF634YHW,H3K4me2,E11.5,Hindbrain,2,ExpAcc:ENCSR323NOC md5sum:5090fb3155b4f9bfb8de420faefb6d18 URL:https://www.encodeproject.org/files/ENCFF634YHW/@@download/ENCFF634YHW.bam genomeversion:mm10,renlab
ENCFF982OPJ,H3K4me2,E11.5,Hindbrain,1,ExpAcc:ENCSR323NOC md5sum:9d366a9620af0579d989655df4efefd1 URL:https://www.encodeproject.org/files/ENCFF982OPJ/@@download/ENCFF982OPJ.bam genomeversion:mm10,renlab
ENCFF248UKT,H3K4me2,E13.5,Hindbrain,2,ExpAcc:ENCSR947QOH md5sum:1e3a67e946af772fb5d32c43e783a694 URL:https://www.encodeproject.org/files/ENCFF248UKT/@@download/ENCFF248UKT.bam genomeversion:mm10,renlab
ENCFF811JGW,H3K4me2,E13.5,Hindbrain,1,ExpAcc:ENCSR947QOH md5sum:d167f48f919075e63c9a3229e13c8e7e URL:https://www.encodeproject.org/files/ENCFF811JGW/@@download/ENCFF811JGW.bam genomeversion:mm10,renlab
ENCFF948TAC,H3K27ac,E15.5,Intestine,1,ExpAcc:ENCSR599GVS md5sum:c197d7a52d02af34143d4acba892583c URL:https://www.encodeproject.org/files/ENCFF948TAC/@@download/ENCFF948TAC.bam genomeversion:mm10,renlab
ENCFF872FCQ,H3K27ac,E15.5,Intestine,2,ExpAcc:ENCSR599GVS md5sum:3d7d6e76e6c980d2c1821d68596b9b90 URL:https://www.encodeproject.org/files/ENCFF872FCQ/@@download/ENCFF872FCQ.bam genomeversion:mm10,renlab
ENCFF706JIN,H3K36me3,P0,Lung,1,ExpAcc:ENCSR250LXH md5sum:44cc51298cb227944236f57895394344 URL:https://www.encodeproject.org/files/ENCFF706JIN/@@download/ENCFF706JIN.bam genomeversion:mm10,renlab
ENCFF471EKK,H3K36me3,P0,Lung,2,ExpAcc:ENCSR250LXH md5sum:3a5363e4543243531216a9c4508e88ea URL:https://www.encodeproject.org/files/ENCFF471EKK/@@download/ENCFF471EKK.bam genomeversion:mm10,renlab
ENCFF765GAE,H3K27me3,E13.5,Neural-tube,2,ExpAcc:ENCSR580MEU md5sum:a12037c2094334edba28a9fb2b2ab08a URL:https://www.encodeproject.org/files/ENCFF765GAE/@@download/ENCFF765GAE.bam genomeversion:mm10,renlab
ENCFF157WLI,H3K27me3,E13.5,Neural-tube,1,ExpAcc:ENCSR580MEU md5sum:fb63babad7d05fc0885752b190900025 URL:https://www.encodeproject.org/files/ENCFF157WLI/@@download/ENCFF157WLI.bam genomeversion:mm10,renlab
ENCFF646XWJ,H3K27ac,E15.5,Lung,2,ExpAcc:ENCSR895BMP md5sum:23f9c1ef2ded4484a8e737bff089d4b5 URL:https://www.encodeproject.org/files/ENCFF646XWJ/@@download/ENCFF646XWJ.bam genomeversion:mm10,renlab
ENCFF681DHD,H3K27ac,E15.5,Lung,1,ExpAcc:ENCSR895BMP md5sum:e1711b38515675086cb7d3b0025cf47f URL:https://www.encodeproject.org/files/ENCFF681DHD/@@download/ENCFF681DHD.bam genomeversion:mm10,renlab
ENCFF033FTQ,H3K4me1,E13.5,Neural-tube,2,ExpAcc:ENCSR918ZSJ md5sum:87db2cb33a57eaebe6923afa5bbefdbf URL:https://www.encodeproject.org/files/ENCFF033FTQ/@@download/ENCFF033FTQ.bam genomeversion:mm10,renlab
ENCFF912RCT,H3K4me1,E13.5,Neural-tube,1,ExpAcc:ENCSR918ZSJ md5sum:8ffc9873d770d46edf1bfa681a4942b5 URL:https://www.encodeproject.org/files/ENCFF912RCT/@@download/ENCFF912RCT.bam genomeversion:mm10,renlab
ENCFF394VIE,H3K4me3,E16.5,Hindbrain,2,ExpAcc:ENCSR110TIW md5sum:bb76d42b793c3bcd3a40b829206ced44 URL:https://www.encodeproject.org/files/ENCFF394VIE/@@download/ENCFF394VIE.bam genomeversion:mm10,renlab
ENCFF162MYU,H3K4me3,E16.5,Hindbrain,1,ExpAcc:ENCSR110TIW md5sum:0b940570c10d06769109f82eb763b968 URL:https://www.encodeproject.org/files/ENCFF162MYU/@@download/ENCFF162MYU.bam genomeversion:mm10,renlab
ENCFF471EOJ,H3K4me1,E11.5,Limb,2,ExpAcc:ENCSR548BCO md5sum:6125326bed0df131c555ed46a604605a URL:https://www.encodeproject.org/files/ENCFF471EOJ/@@download/ENCFF471EOJ.bam genomeversion:mm10,renlab
ENCFF912QZX,H3K4me1,E11.5,Limb,1,ExpAcc:ENCSR548BCO md5sum:1885f21230762e80f4804c53c64294b0 URL:https://www.encodeproject.org/files/ENCFF912QZX/@@download/ENCFF912QZX.bam genomeversion:mm10,renlab
ENCFF676KMC,H3K9ac,E15.5,Midbrain,1,ExpAcc:ENCSR347BFO md5sum:34d45dccd37136da12d25b935c98acdd URL:https://www.encodeproject.org/files/ENCFF676KMC/@@download/ENCFF676KMC.bam genomeversion:mm10,renlab
ENCFF128BVX,H3K9ac,E15.5,Midbrain,2,ExpAcc:ENCSR347BFO md5sum:f1661f0353230464273896579d92198e URL:https://www.encodeproject.org/files/ENCFF128BVX/@@download/ENCFF128BVX.bam genomeversion:mm10,renlab
ENCFF749ROV,H3K4me3,E14.5,Heart,1,ExpAcc:ENCSR052CDF md5sum:861f355146112ffc056297cdf82e68ff URL:https://www.encodeproject.org/files/ENCFF749ROV/@@download/ENCFF749ROV.bam genomeversion:mm10,renlab
ENCFF581BUI,H3K4me3,E14.5,Heart,2,ExpAcc:ENCSR052CDF md5sum:b49ba94ef59f57be98b67ab23a00f4af URL:https://www.encodeproject.org/files/ENCFF581BUI/@@download/ENCFF581BUI.bam genomeversion:mm10,renlab
ENCFF066TYT,H3K9ac,E11.5,Hindbrain,1,ExpAcc:ENCSR734IEL md5sum:b18a358139514d974eb8038879b958e1 URL:https://www.encodeproject.org/files/ENCFF066TYT/@@download/ENCFF066TYT.bam genomeversion:mm10,renlab
ENCFF484KSH,H3K9ac,E11.5,Hindbrain,2,ExpAcc:ENCSR734IEL md5sum:665a5194d396ba52574818401005dbea URL:https://www.encodeproject.org/files/ENCFF484KSH/@@download/ENCFF484KSH.bam genomeversion:mm10,renlab
ENCFF449LKY,H3K9ac,P0,Lung,1,ExpAcc:ENCSR356LBC md5sum:7f5776879db7f49aa7d7dd8e7c4517f8 URL:https://www.encodeproject.org/files/ENCFF449LKY/@@download/ENCFF449LKY.bam genomeversion:mm10,renlab
ENCFF187MJE,H3K9ac,P0,Lung,2,ExpAcc:ENCSR356LBC md5sum:6d047cc4ee9502f82f001379509007fa URL:https://www.encodeproject.org/files/ENCFF187MJE/@@download/ENCFF187MJE.bam genomeversion:mm10,renlab
ENCFF668KXK,H3K4me3,E16.5,Midbrain,1,ExpAcc:ENCSR637CCT md5sum:a52906700acbccf73455dec1179aaaf0 URL:https://www.encodeproject.org/files/ENCFF668KXK/@@download/ENCFF668KXK.bam genomeversion:mm10,renlab
ENCFF575HNJ,H3K4me3,E16.5,Midbrain,2,ExpAcc:ENCSR637CCT md5sum:745eafa11bc84ccb026ef97506f80833 URL:https://www.encodeproject.org/files/ENCFF575HNJ/@@download/ENCFF575HNJ.bam genomeversion:mm10,renlab
ENCFF481APV,H3K4me2,E11.5,Cranio-facial,1,ExpAcc:ENCSR406VPQ md5sum:b1bbe7d2afaa07c90bcce6dad0d1b45e URL:https://www.encodeproject.org/files/ENCFF481APV/@@download/ENCFF481APV.bam genomeversion:mm10,renlab
ENCFF075ICI,H3K4me2,E11.5,Cranio-facial,2,ExpAcc:ENCSR406VPQ md5sum:48deb8e2ef332d269518de15c5c07a17 URL:https://www.encodeproject.org/files/ENCFF075ICI/@@download/ENCFF075ICI.bam genomeversion:mm10,renlab
ENCFF071KNC,H3K27me3,E16.5,Heart,2,ExpAcc:ENCSR781ORQ md5sum:a1f65d208160b55e2f587c855673de07 URL:https://www.encodeproject.org/files/ENCFF071KNC/@@download/ENCFF071KNC.bam genomeversion:mm10,renlab
ENCFF124IPV,H3K27me3,E16.5,Heart,1,ExpAcc:ENCSR781ORQ md5sum:72654c293a26365eff03c9017ee1f89f URL:https://www.encodeproject.org/files/ENCFF124IPV/@@download/ENCFF124IPV.bam genomeversion:mm10,renlab
ENCFF402ZUD,H3K27ac,E13.5,Midbrain,2,ExpAcc:ENCSR671NSS md5sum:c903a046b1a16e461ca6d9298b0bdab5 URL:https://www.encodeproject.org/files/ENCFF402ZUD/@@download/ENCFF402ZUD.bam genomeversion:mm10,renlab
ENCFF688UYV,H3K27ac,E13.5,Midbrain,1,ExpAcc:ENCSR671NSS md5sum:468e853c78d9b75d77895eb2b5cb557f URL:https://www.encodeproject.org/files/ENCFF688UYV/@@download/ENCFF688UYV.bam genomeversion:mm10,renlab
ENCFF020NRP,H3K27me3,E14.5,Midbrain,2,ExpAcc:ENCSR929GXP md5sum:38e844f8dc1932186cd0ad5cfd7ad9b1 URL:https://www.encodeproject.org/files/ENCFF020NRP/@@download/ENCFF020NRP.bam genomeversion:mm10,renlab
ENCFF072WDH,H3K27me3,E14.5,Midbrain,1,ExpAcc:ENCSR929GXP md5sum:b0838dadd76196236b88e8195c111b89 URL:https://www.encodeproject.org/files/ENCFF072WDH/@@download/ENCFF072WDH.bam genomeversion:mm10,renlab
ENCFF304FXZ,H3K4me1,E13.5,Hindbrain,2,ExpAcc:ENCSR349NIS md5sum:e40745bf52a1bb6c7cb0bb516d4ab410 URL:https://www.encodeproject.org/files/ENCFF304FXZ/@@download/ENCFF304FXZ.bam genomeversion:mm10,renlab
ENCFF013FXY,H3K4me1,E13.5,Hindbrain,1,ExpAcc:ENCSR349NIS md5sum:001ec22bd0c7ebbc9030fe52c5c9e959 URL:https://www.encodeproject.org/files/ENCFF013FXY/@@download/ENCFF013FXY.bam genomeversion:mm10,renlab
ENCFF467EFM,H3K4me3,E11.5,Hindbrain,1,ExpAcc:ENCSR928CYU md5sum:00b6d80c73b63e032d12c028badd00f2 URL:https://www.encodeproject.org/files/ENCFF467EFM/@@download/ENCFF467EFM.bam genomeversion:mm10,renlab
ENCFF450XZS,H3K4me3,E11.5,Hindbrain,2,ExpAcc:ENCSR928CYU md5sum:1d053d2a957a6dc7465bbf27ace48816 URL:https://www.encodeproject.org/files/ENCFF450XZS/@@download/ENCFF450XZS.bam genomeversion:mm10,renlab
ENCFF984VBZ,H3K4me2,E13.5,Cranio-facial,1,ExpAcc:ENCSR758UAI md5sum:030b33f65215dd71329d726fa3ed4d5d URL:https://www.encodeproject.org/files/ENCFF984VBZ/@@download/ENCFF984VBZ.bam genomeversion:mm10,renlab
ENCFF124TCN,H3K4me2,E13.5,Cranio-facial,2,ExpAcc:ENCSR758UAI md5sum:c452a41be9bbfae99bd081878747d4f3 URL:https://www.encodeproject.org/files/ENCFF124TCN/@@download/ENCFF124TCN.bam genomeversion:mm10,renlab
ENCFF746LQX,H3K27ac,P0,Lung,2,ExpAcc:ENCSR884MYD md5sum:f11f439aeaf8521c12979ac5db750139 URL:https://www.encodeproject.org/files/ENCFF746LQX/@@download/ENCFF746LQX.bam genomeversion:mm10,renlab
ENCFF332AGO,H3K27ac,P0,Lung,1,ExpAcc:ENCSR884MYD md5sum:d71c5b919b6c42c380e3cd2c30342aa0 URL:https://www.encodeproject.org/files/ENCFF332AGO/@@download/ENCFF332AGO.bam genomeversion:mm10,renlab
ENCFF309UND,H3K36me3,E11.5,Forebrain,1,ExpAcc:ENCSR066LZB md5sum:e4419ea36d37a81d6351f4fa12c9c329 URL:https://www.encodeproject.org/files/ENCFF309UND/@@download/ENCFF309UND.bam genomeversion:mm10,renlab
ENCFF992DFH,H3K36me3,E11.5,Forebrain,2,ExpAcc:ENCSR066LZB md5sum:91276e53945f165433ddcb5914998944 URL:https://www.encodeproject.org/files/ENCFF992DFH/@@download/ENCFF992DFH.bam genomeversion:mm10,renlab
ENCFF737KZN,H3K27me3,E15.5,Midbrain,1,ExpAcc:ENCSR857GQI md5sum:2fb45ccca35ea814c02600caef6b6dbf URL:https://www.encodeproject.org/files/ENCFF737KZN/@@download/ENCFF737KZN.bam genomeversion:mm10,renlab
ENCFF284SJK,H3K27me3,E15.5,Midbrain,2,ExpAcc:ENCSR857GQI md5sum:956356dd83e7bf5f394ff8917ba62128 URL:https://www.encodeproject.org/files/ENCFF284SJK/@@download/ENCFF284SJK.bam genomeversion:mm10,renlab
ENCFF563RFP,H3K36me3,E11.5,Midbrain,2,ExpAcc:ENCSR535NVF md5sum:5678879c829cf7347e8e304fc9592e69 URL:https://www.encodeproject.org/files/ENCFF563RFP/@@download/ENCFF563RFP.bam genomeversion:mm10,renlab
ENCFF144WHP,H3K36me3,E11.5,Midbrain,1,ExpAcc:ENCSR535NVF md5sum:82c6cb5e0f2cc1c0bbb9464a67e0402c URL:https://www.encodeproject.org/files/ENCFF144WHP/@@download/ENCFF144WHP.bam genomeversion:mm10,renlab
ENCFF391GPF,H3K36me3,E16.5,Lung,2,ExpAcc:ENCSR969NXN md5sum:355a64dd967862dc1173d05407a100f6 URL:https://www.encodeproject.org/files/ENCFF391GPF/@@download/ENCFF391GPF.bam genomeversion:mm10,renlab
ENCFF127YNO,H3K36me3,E16.5,Lung,1,ExpAcc:ENCSR969NXN md5sum:f5736ca229519e1652cd62c34216eb58 URL:https://www.encodeproject.org/files/ENCFF127YNO/@@download/ENCFF127YNO.bam genomeversion:mm10,renlab
ENCFF747DAB,H3K4me3,E11.5,Neural-tube,1,ExpAcc:ENCSR427OZM md5sum:ba9ae7ea764d4ff698645ef0061cf8cb URL:https://www.encodeproject.org/files/ENCFF747DAB/@@download/ENCFF747DAB.bam genomeversion:mm10,renlab
ENCFF082ZEA,H3K4me3,E11.5,Neural-tube,2,ExpAcc:ENCSR427OZM md5sum:efb3afab649b61487cb73012f0b7d107 URL:https://www.encodeproject.org/files/ENCFF082ZEA/@@download/ENCFF082ZEA.bam genomeversion:mm10,renlab
ENCFF921JKL,H3K36me3,E14.5,Lung,1,ExpAcc:ENCSR108TWE md5sum:03012f736aeb62b223c80ae262162c3d URL:https://www.encodeproject.org/files/ENCFF921JKL/@@download/ENCFF921JKL.bam genomeversion:mm10,renlab
ENCFF128QGM,H3K36me3,E14.5,Lung,2,ExpAcc:ENCSR108TWE md5sum:a1ba95187e4f29b6633ac50b7ce91ddd URL:https://www.encodeproject.org/files/ENCFF128QGM/@@download/ENCFF128QGM.bam genomeversion:mm10,renlab
ENCFF085PTB,H3K4me3,E15.5,Lung,2,ExpAcc:ENCSR305GII md5sum:4f0d3283174fac10206f52ae55476e00 URL:https://www.encodeproject.org/files/ENCFF085PTB/@@download/ENCFF085PTB.bam genomeversion:mm10,renlab
ENCFF226TYL,H3K4me3,E15.5,Lung,1,ExpAcc:ENCSR305GII md5sum:9990d48631379165f5dfe1846d6828f6 URL:https://www.encodeproject.org/files/ENCFF226TYL/@@download/ENCFF226TYL.bam genomeversion:mm10,renlab
ENCFF185OAQ,H3K9ac,P0,Midbrain,1,ExpAcc:ENCSR028VCU md5sum:65f29d7f71ee34abff8aa63a768bdbf4 URL:https://www.encodeproject.org/files/ENCFF185OAQ/@@download/ENCFF185OAQ.bam genomeversion:mm10,renlab
ENCFF591GQW,H3K9ac,P0,Midbrain,2,ExpAcc:ENCSR028VCU md5sum:5a2104ec5b895671a810981c67f4c4b0 URL:https://www.encodeproject.org/files/ENCFF591GQW/@@download/ENCFF591GQW.bam genomeversion:mm10,renlab
ENCFF133CMZ,H3K4me1,E11.5,Hindbrain,2,ExpAcc:ENCSR695FPP md5sum:435b828192332e5da2617a386c000cf2 URL:https://www.encodeproject.org/files/ENCFF133CMZ/@@download/ENCFF133CMZ.bam genomeversion:mm10,renlab
ENCFF631AWW,H3K4me1,E11.5,Hindbrain,1,ExpAcc:ENCSR695FPP md5sum:e47f6714bcbc12d01ec27d474b282787 URL:https://www.encodeproject.org/files/ENCFF631AWW/@@download/ENCFF631AWW.bam genomeversion:mm10,renlab
ENCFF074QNE,H3K36me3,E13.5,Midbrain,1,ExpAcc:ENCSR066WUD md5sum:74f34b2646e3c550e6877907bf653e24 URL:https://www.encodeproject.org/files/ENCFF074QNE/@@download/ENCFF074QNE.bam genomeversion:mm10,renlab
ENCFF519ZML,H3K36me3,E13.5,Midbrain,2,ExpAcc:ENCSR066WUD md5sum:5c2d279cfb4d68852708e6c4d7221526 URL:https://www.encodeproject.org/files/ENCFF519ZML/@@download/ENCFF519ZML.bam genomeversion:mm10,renlab
ENCFF959QFK,H3K27ac,E11.5,Neural-tube,1,ExpAcc:ENCSR531RZS md5sum:d5962aef470f22607c3d0897ac55e64b URL:https://www.encodeproject.org/files/ENCFF959QFK/@@download/ENCFF959QFK.bam genomeversion:mm10,renlab
ENCFF816UNE,H3K27ac,E11.5,Neural-tube,2,ExpAcc:ENCSR531RZS md5sum:e187e7886d701b4cb06823beafc00797 URL:https://www.encodeproject.org/files/ENCFF816UNE/@@download/ENCFF816UNE.bam genomeversion:mm10,renlab
ENCFF937FVJ,H3K4me1,E11.5,Heart,2,ExpAcc:ENCSR886IHN md5sum:9e8ffca6b12cc3735e8ac5bddf9664f5 URL:https://www.encodeproject.org/files/ENCFF937FVJ/@@download/ENCFF937FVJ.bam genomeversion:mm10,renlab
ENCFF122OEC,H3K4me1,E11.5,Heart,1,ExpAcc:ENCSR886IHN md5sum:bae25aa21609a7eeaf6427042dc88477 URL:https://www.encodeproject.org/files/ENCFF122OEC/@@download/ENCFF122OEC.bam genomeversion:mm10,renlab
ENCFF480UYA,H3K4me1,E14.5,Heart,2,ExpAcc:ENCSR080GQM md5sum:f8f4f18202dad53422a9775529356b75 URL:https://www.encodeproject.org/files/ENCFF480UYA/@@download/ENCFF480UYA.bam genomeversion:mm10,renlab
ENCFF692IAU,H3K4me1,E14.5,Heart,1,ExpAcc:ENCSR080GQM md5sum:13c3c07bb6b5997cd615fc5824b139a5 URL:https://www.encodeproject.org/files/ENCFF692IAU/@@download/ENCFF692IAU.bam genomeversion:mm10,renlab
ENCFF101ECO,H3K4me1,E15.5,Hindbrain,2,ExpAcc:ENCSR921ILW md5sum:6e1a6ee7dd22a9b4c3d693a9dedf041e URL:https://www.encodeproject.org/files/ENCFF101ECO/@@download/ENCFF101ECO.bam genomeversion:mm10,renlab
ENCFF571SMD,H3K4me1,E15.5,Hindbrain,1,ExpAcc:ENCSR921ILW md5sum:6ff4c66c83d70b5b9484e3b317e8b6c5 URL:https://www.encodeproject.org/files/ENCFF571SMD/@@download/ENCFF571SMD.bam genomeversion:mm10,renlab
ENCFF784QSD,H3K27ac,E11.5,Liver,2,ExpAcc:ENCSR058DOA md5sum:7ac4ab7a02f5c1a82045491cfb357ef4 URL:https://www.encodeproject.org/files/ENCFF784QSD/@@download/ENCFF784QSD.bam genomeversion:mm10,renlab
ENCFF457CFQ,H3K27ac,E11.5,Liver,1,ExpAcc:ENCSR058DOA md5sum:e5bb4362a599d32d552694b43f0ba36e URL:https://www.encodeproject.org/files/ENCFF457CFQ/@@download/ENCFF457CFQ.bam genomeversion:mm10,renlab
ENCFF315ETH,H3K36me3,E15.5,Neural-tube,1,ExpAcc:ENCSR207UMX md5sum:bb11e4a1702272b3954472ab181c3692 URL:https://www.encodeproject.org/files/ENCFF315ETH/@@download/ENCFF315ETH.bam genomeversion:mm10,renlab
ENCFF479IHX,H3K36me3,E15.5,Neural-tube,2,ExpAcc:ENCSR207UMX md5sum:98c3108572ff771c8f4b9c28c6be9f73 URL:https://www.encodeproject.org/files/ENCFF479IHX/@@download/ENCFF479IHX.bam genomeversion:mm10,renlab
ENCFF930CBV,H3K27ac,E11.5,Heart,2,ExpAcc:ENCSR222IHX md5sum:d3b65ad992dae35f79947c04accf2239 URL:https://www.encodeproject.org/files/ENCFF930CBV/@@download/ENCFF930CBV.bam genomeversion:mm10,renlab
ENCFF224KHY,H3K27ac,E11.5,Heart,1,ExpAcc:ENCSR222IHX md5sum:7372f4908bf6ce3808be8d789f35d202 URL:https://www.encodeproject.org/files/ENCFF224KHY/@@download/ENCFF224KHY.bam genomeversion:mm10,renlab
ENCFF158VUI,H3K4me3,P0,Intestine,2,ExpAcc:ENCSR198ACZ md5sum:7a96af31f08de0a124e532a2e505595e URL:https://www.encodeproject.org/files/ENCFF158VUI/@@download/ENCFF158VUI.bam genomeversion:mm10,renlab
ENCFF523YHZ,H3K4me3,P0,Intestine,1,ExpAcc:ENCSR198ACZ md5sum:b1cfa9ea5c68f263ed6ffc735d358942 URL:https://www.encodeproject.org/files/ENCFF523YHZ/@@download/ENCFF523YHZ.bam genomeversion:mm10,renlab
ENCFF461FOJ,H3K27me3,E13.5,Limb,2,ExpAcc:ENCSR709CLU md5sum:184572f6d3b7114e772ef9ee2d70c52c URL:https://www.encodeproject.org/files/ENCFF461FOJ/@@download/ENCFF461FOJ.bam genomeversion:mm10,renlab
ENCFF152DDY,H3K27me3,E13.5,Limb,1,ExpAcc:ENCSR709CLU md5sum:28580b8ed2ecccb81dd9dd09d920d366 URL:https://www.encodeproject.org/files/ENCFF152DDY/@@download/ENCFF152DDY.bam genomeversion:mm10,renlab
ENCFF654PVD,H3K27ac,E14.5,Cranio-facial,1,ExpAcc:ENCSR481SGM md5sum:986e6d8fe9b712fa2f02d6fb5ed1fbe2 URL:https://www.encodeproject.org/files/ENCFF654PVD/@@download/ENCFF654PVD.bam genomeversion:mm10,renlab
ENCFF646GGK,H3K27ac,E14.5,Cranio-facial,2,ExpAcc:ENCSR481SGM md5sum:3b4781c8874d8aa6d54ee88ddb955599 URL:https://www.encodeproject.org/files/ENCFF646GGK/@@download/ENCFF646GGK.bam genomeversion:mm10,renlab
ENCFF620TZT,H3K4me2,E15.5,Intestine,2,ExpAcc:ENCSR604AMS md5sum:8e021705e800c29f0edb265a3571b19f URL:https://www.encodeproject.org/files/ENCFF620TZT/@@download/ENCFF620TZT.bam genomeversion:mm10,renlab
ENCFF308VVL,H3K4me2,E15.5,Intestine,1,ExpAcc:ENCSR604AMS md5sum:c47727fd4671669c517fd1744a584621 URL:https://www.encodeproject.org/files/ENCFF308VVL/@@download/ENCFF308VVL.bam genomeversion:mm10,renlab
ENCFF433RPH,H3K27ac,E14.5,Hindbrain,1,ExpAcc:ENCSR054JHZ md5sum:ddee366eb9d643439d49ea4c9edfa268 URL:https://www.encodeproject.org/files/ENCFF433RPH/@@download/ENCFF433RPH.bam genomeversion:mm10,renlab
ENCFF992FFS,H3K27ac,E14.5,Hindbrain,2,ExpAcc:ENCSR054JHZ md5sum:7378a283b39699b1d8ea828cce71c3e0 URL:https://www.encodeproject.org/files/ENCFF992FFS/@@download/ENCFF992FFS.bam genomeversion:mm10,renlab
ENCFF019VFL,H3K36me3,E13.5,Cranio-facial,1,ExpAcc:ENCSR447BVY md5sum:35a1dc1de16cf0a9d7cf4b6dadffbdd1 URL:https://www.encodeproject.org/files/ENCFF019VFL/@@download/ENCFF019VFL.bam genomeversion:mm10,renlab
